plate,status,entry_time,exit_time,duration_minutes,fee,payment_method,entry_camera,exit_camera,user_name,session_uuid
۳۵ه۹۷۵-۱۷,waived,2026-07-27T10:47:26.913515+00:00,2026-07-27T10:51:19.412683+00:00,3,0,waived,entry,exit,,490b0bb4-8117-418b-90b4-ac506af79ece
۲۵ی۹۲۶-۱۷,waived,2026-07-27T10:46:21.959517+00:00,2026-07-27T12:17:30.298677+00:00,91,67500,waived,entry,exit,,941ab4db-2250-4c19-88f8-12708d72bfd7
۷۶ب۲۴۶-۱۷,waived,2026-07-27T10:42:02.131019+00:00,2026-07-27T18:23:56.317541+00:00,461,0,waived,entry,,,f3614ee9-3449-415c-bb56-1981ef884f75
۹۴م۱۳۱-۱۷,waived,2026-07-27T10:41:35.241316+00:00,2026-07-27T18:23:56.317541+00:00,462,0,waived,entry,,,34a2f6f0-ee31-4282-9431-5af2f2c01de5
۴۶د۷۱۹-۱۷,waived,2026-07-27T10:37:19.894404+00:00,2026-07-27T18:23:56.317541+00:00,466,0,waived,entry,,,cd778093-a1ab-4f47-83ec-9df96469a38b
۴۵ط۸۴۴-۱۷,waived,2026-07-27T10:36:19.414309+00:00,2026-07-27T18:23:56.317541+00:00,467,0,waived,entry,,,c29bd370-baf3-42b7-89d1-d6bdc9909653
۶۱س۸۲۵-۱۷,waived,2026-07-27T10:35:14.470756+00:00,2026-07-27T10:42:42.988583+00:00,7,0,waived,entry,exit,,553cedcf-e680-48af-b3a1-6601086f771c
۹۶ب۱۷۶-۱۷,waived,2026-07-27T10:34:13.983976+00:00,2026-07-27T18:23:56.317541+00:00,469,0,waived,entry,,,5bd5ea95-100d-4cec-998b-ebb59f8389cb
۲۸ن۵۷۲-۱۷,waived,2026-07-27T10:33:51.544423+00:00,2026-07-27T18:23:56.317541+00:00,470,0,waived,entry,,,77471c6a-6401-4d8b-8dcb-bf5d83370e99
۳۴د۹۶۹-۱۷,waived,2026-07-27T10:33:29.151635+00:00,2026-07-27T18:23:56.317541+00:00,470,0,waived,entry,,,b7897504-5e5b-4489-b605-20fb5ddb5e7a
۵۵ص۱۷۸-۲۷,waived,2026-07-27T10:32:46.590710+00:00,2026-07-27T18:23:56.317541+00:00,471,0,waived,entry,,,77cbf3b9-52ff-46f2-a71d-923c7d3eba43
۹۷و۲۳۳-۱۷,waived,2026-07-27T10:32:13.066322+00:00,2026-07-27T18:23:56.317541+00:00,471,0,waived,entry,,,76fd7d17-fd0f-42c6-b276-e35461abc01b
۵۴ط۹۷۹-۱۷,waived,2026-07-27T10:31:43.893415+00:00,2026-07-27T10:35:36.287453+00:00,3,0,waived,entry,exit,,63c36696-db56-422b-88cc-69945a95ad0f
۷۶ن۷۶۲-۱۷,waived,2026-07-27T10:27:10.629132+00:00,2026-07-27T18:23:56.317541+00:00,476,0,waived,entry,,,b9fa9675-f67e-478d-a319-55ec47803ed8
۸۴ل۱۳۲-۱۷,waived,2026-07-27T10:18:55.674977+00:00,2026-07-27T10:44:19.305449+00:00,25,12500,waived,entry,exit,,821541e8-5e1c-471b-a5a5-ce85f3679669
۲۴ی۷۷۹-۱۷,waived,2026-07-27T10:17:21.463438+00:00,2026-07-27T10:19:35.854105+00:00,2,0,waived,entry,exit,,6a2c4110-172b-4674-b401-22d51ebfc9bb
۹۳و۹۵۹-۱۷,waived,2026-07-27T10:16:41.163372+00:00,2026-07-27T18:23:56.317541+00:00,487,0,waived,entry,,,9b0a1fb1-140f-46a7-afbf-85c0f1e767f7
۸۷ه۴۴۶-۱۷,waived,2026-07-27T10:14:40.263181+00:00,2026-07-27T14:18:17.269046+00:00,243,194166,waived,entry,exit,,a086f500-3e49-4b37-bb5c-6c6f775bc9ea
۸۱م۱۹۶-۱۷,waived,2026-07-27T10:13:23.991025+00:00,2026-07-27T18:23:56.317541+00:00,490,0,waived,entry,,,a71db0aa-ef0c-4ecd-b3a0-b6d019759f85
۹۳و۹۵۹-۱۷,flagged,2026-07-27T10:12:52.793383+00:00,,,0,,entry,,,78ee3401-0085-4218-a7e9-4f95f57f181c
۹۴ل۴۱۸-۱۷,waived,2026-07-27T10:12:41.454225+00:00,2026-07-27T18:23:56.317541+00:00,491,0,waived,entry,,,28df29e8-6221-4e6d-9ff2-0b4459b0041b
۹۶ل۶۱۸-۱۷,waived,2026-07-27T10:12:16.938893+00:00,2026-07-27T10:19:24.659443+00:00,7,0,waived,entry,exit,,c2843e1c-1f2c-402b-a9ba-4d1612dcb126
۵۸ی۱۹۵-۱۷,waived,2026-07-27T10:09:35.628284+00:00,2026-07-27T18:23:56.317541+00:00,494,0,waived,entry,,,5e05d199-1403-4d51-a4b9-4456e16107cd
۱۸ی۳۳۲-۱۷,waived,2026-07-27T10:04:30.893232+00:00,2026-07-27T18:23:56.317541+00:00,499,0,waived,entry,,,67ad33ec-e358-4627-8de7-3195f9efe483
۶۲م۲۲۸-۱۷,waived,2026-07-27T10:04:21.912886+00:00,2026-07-27T10:08:34.504804+00:00,4,0,waived,entry,exit,,5b3e456a-cc72-476b-b204-359d8e118d55
۶۳د۹۷۸-۱۷,waived,2026-07-27T10:03:41.631170+00:00,2026-07-27T18:23:56.317541+00:00,500,0,waived,entry,,,860bc29f-21f3-4275-9103-17cf6aad696f
۵۸ه۵۳۲-۱۷,waived,2026-07-27T10:03:32.646030+00:00,2026-07-27T18:23:56.317541+00:00,500,0,waived,entry,,,77b1b38d-18e4-4cdc-b3cf-daa750a100fc
۸۱م۱۹۶-۱۷,flagged,2026-07-27T10:00:20.003606+00:00,,,0,,entry,,,a999b92a-45b0-4ad2-8a1e-ae175cacbcfa
۴۸ت۶۲۷-۱۷,waived,2026-07-27T09:56:58.414201+00:00,2026-07-27T10:31:33.203649+00:00,34,20000,waived,entry,exit,,370b1a92-3367-439f-a7a9-99b77e7f55c4
۶۴ی۷۲۸-۱۷,waived,2026-07-27T09:56:15.876111+00:00,2026-07-27T10:01:01.420504+00:00,4,0,waived,entry,exit,,2c372238-bd41-4988-8a7d-f9c879b7bea8
۳۳س۶۸۹-۱۷,waived,2026-07-27T09:55:06.447433+00:00,2026-07-27T12:12:40.793349+00:00,137,105833,waived,entry,exit,,eabe7303-fd09-4784-a795-f1b48c48d16e
۵۸ه۵۳۲-۱۷,flagged,2026-07-27T09:53:30.096362+00:00,,,0,,entry,,,2e8101f0-15e9-42b9-a4aa-bd430817f2e5
۵۵ه۵۳۲-۱۷,waived,2026-07-27T09:53:27.841694+00:00,2026-07-27T18:23:56.317541+00:00,510,0,waived,entry,,,a4a8aadb-bc80-4d64-a29d-d62907585723
۳۱ن۳۶۷-۱۷,waived,2026-07-27T09:52:09.502202+00:00,2026-07-27T09:55:50.091469+00:00,3,0,waived,entry,exit,,6966f0d4-3751-49e6-b9f0-51c346b03cfc
۸۸ج۳۴۳-۱۷,waived,2026-07-27T09:51:26.899061+00:00,2026-07-27T18:23:56.317541+00:00,512,0,waived,entry,,,f234661c-29b9-4e45-896b-eddd7b712921
۶۲ه۷۲۶-۱۷,waived,2026-07-27T09:50:37.657819+00:00,2026-07-27T18:23:56.317541+00:00,513,0,waived,entry,,,2ad9f7ab-b4e8-4c38-9357-46f1b94e0e79
۵۲ب۴۲۳-۱۷,waived,2026-07-27T09:49:05.755632+00:00,2026-07-27T09:53:22.815669+00:00,4,0,waived,entry,exit,,cdd86a25-53d6-47c4-92e7-69fd666ff7ee
۸۲ق۷۴۲-۳۵,waived,2026-07-27T09:48:32.223083+00:00,2026-07-27T09:59:25.142972+00:00,10,0,waived,entry,exit,,87cb94cc-c5cc-4a99-9d88-8b954b582745
۶۸ه۱۳۱-۳۵,waived,2026-07-27T09:47:31.730266+00:00,2026-07-27T11:23:49.178907+00:00,96,71666,waived,entry,exit,,1dae01a3-a24c-49a8-91de-b0131d3facbf
۱۵ه۸۹۳-۱۷,waived,2026-07-27T09:45:12.878515+00:00,2026-07-27T18:23:56.317541+00:00,518,0,waived,entry,,,77b71616-03fa-4893-b53e-63863ec46679
۳۷ص۶۲۴-۱۷,waived,2026-07-27T09:44:12.484331+00:00,2026-07-27T11:34:04.265500+00:00,109,82500,waived,entry,exit,,90fe87ef-4d1c-4edd-bbec-8c74c4e10941
۴۴ی۳۲۷-۱۷,waived,2026-07-27T09:42:00.275519+00:00,2026-07-27T09:48:31.697043+00:00,6,0,waived,entry,exit,,9a567c1a-d932-4474-a668-00d56ab3d15e
۶۹ق۸۵۵-۳۷,waived,2026-07-27T09:39:50.353566+00:00,2026-07-27T09:43:46.003023+00:00,3,0,waived,entry,exit,,76fae229-92be-4ebe-8067-fb3318a5380a
۷۲ه۳۶۹-۱۷,waived,2026-07-27T09:38:13.691640+00:00,2026-07-27T14:51:26.375013+00:00,313,252500,waived,entry,exit,,7ba3f75b-1fe7-415e-b458-2d9c35b7bd8a
۱۳ج۲۴۶-۱۷,waived,2026-07-27T09:37:06.430595+00:00,2026-07-27T09:40:50.702825+00:00,3,0,waived,entry,exit,,0c6545cd-f1c6-4745-a26f-5084f5acf198
۲۳د۲۸۴-۱۷,waived,2026-07-27T09:36:21.634881+00:00,2026-07-27T09:39:27.832199+00:00,3,0,waived,entry,exit,,39a7455d-1875-4f02-a0bb-6b41c049b58d
۱۷م۶۷۹-۱۷,waived,2026-07-27T09:34:34.142150+00:00,2026-07-27T12:45:55.504406+00:00,191,150833,waived,entry,exit,,254f432c-1ab4-454e-83d5-9f27e57ee0ae
۹۱د۹۸۱-۱۷,waived,2026-07-27T09:27:19.553783+00:00,2026-07-27T14:17:12.287435+00:00,289,232500,waived,entry,exit,,54aeef7d-31e9-4e0c-adba-0ff354f4b303
۸۸ص۷۱۳-۱۷,waived,2026-07-27T09:25:00.582496+00:00,2026-07-27T09:29:09.086360+00:00,4,0,waived,entry,exit,,8f180edd-89d7-495a-a2a3-99791272ac13
۶۲د۹۷۸-۱۷,waived,2026-07-27T09:20:40.584219+00:00,2026-07-27T10:03:44.957444+00:00,43,27500,waived,entry,exit,,16f0a1ee-d51a-49fb-8213-3c63c4951456
۱۳م۴۷۱-۳۷,waived,2026-07-27T09:10:53.681723+00:00,2026-07-27T10:45:51.685121+00:00,94,70000,waived,entry,exit,,88e3ddf4-63bf-459a-8ded-cab0da1199b0
۸۸ج۳۷۵-۱۷,flagged,2026-07-27T09:10:49.211993+00:00,,,0,,entry,,,a3c2318a-e301-4c7e-95ac-45240cbb40ae
۱۵ه۸۹۳-۱۷,flagged,2026-07-27T09:04:37.367605+00:00,,,0,,entry,,,8e76f663-ed09-4a0c-a1d9-573a3cdf9da2
۴۵ل۵۹۱-۱۷,waived,2026-07-27T08:59:41.751654+00:00,2026-07-27T18:23:56.317541+00:00,564,0,waived,entry,,,26d9ec61-5c47-4d5b-8330-aa3c82c42e41
۹۶ی۷۷۹-۱۷,waived,2026-07-27T08:59:34.999311+00:00,2026-07-27T18:23:56.317541+00:00,564,0,waived,entry,,,ef9c00f6-97b7-4354-b1c9-78254cb2f294
۱۸ی۳۸۴-۱۷,waived,2026-07-27T08:58:39.031446+00:00,2026-07-27T11:52:49.668382+00:00,174,136666,waived,entry,exit,,4ea4a4ef-1756-4718-bb08-d1b62fb8f6e3
۵۵ط۸۱۵-۱۷,waived,2026-07-27T08:58:27.763521+00:00,2026-07-27T09:01:32.533575+00:00,3,0,waived,entry,exit,,b5f71203-a46f-472b-8086-98a47dc143f4
۷۶م۲۷۳-۱۷,waived,2026-07-27T08:57:34.008259+00:00,2026-07-27T09:01:27.545912+00:00,3,0,waived,entry,exit,,6cacd8ba-7307-49ca-adeb-64eb0c765e51
۵۱س۶۸۳-۱۷,waived,2026-07-27T08:56:42.505854+00:00,2026-07-27T09:32:35.161032+00:00,35,20833,waived,entry,exit,,46eb713d-8768-4ee3-aa95-ca3f7b4be938
۵۷ی۵۸۹-۱۷,waived,2026-07-27T08:55:59.930545+00:00,2026-07-27T18:23:56.317541+00:00,567,0,waived,entry,,,f39dcb96-64d7-4f7d-be94-8eea9a5972cb
۵۳ص۹۵۱-۱۷,flagged,2026-07-27T08:55:39.819796+00:00,,,0,,entry,,,aff40935-7b16-4b17-9e89-d38f4e0cb77b
۴۱ل۴۴۸-۱۷,waived,2026-07-27T08:52:53.740287+00:00,2026-07-27T18:23:56.317541+00:00,571,0,waived,entry,,,16288b05-f708-4390-b0a4-41a054a86fd0
۴۱ل۶۹۸-۱۷,waived,2026-07-27T08:52:11.198106+00:00,2026-07-27T18:23:56.317541+00:00,571,0,waived,entry,,,25b33c15-d489-43d8-bc3f-2f250a3555be
۹۳ه۸۴۱-۱۷,waived,2026-07-27T08:50:39.395151+00:00,2026-07-27T09:57:06.238156+00:00,66,46666,waived,entry,exit,,c04555fe-abd8-4be6-8442-ab3b56f641a8
۲۱ب۹۶۱-۱۷,waived,2026-07-27T08:50:12.764164+00:00,2026-07-27T18:23:56.317541+00:00,573,0,waived,entry,,,fc8e5821-6eba-4243-8ee5-b694a89efa7d
۱۴ق۴۸۵-۲۲,waived,2026-07-27T08:49:18.924998+00:00,2026-07-27T18:23:56.317541+00:00,574,0,waived,entry,,,31e8bd1c-6b38-4044-9150-6675ae1d3f45
۱۴۲۸۵-۲۲,waived,2026-07-27T08:48:29.649779+00:00,2026-07-27T18:23:56.317541+00:00,575,0,waived,entry,,,507d0016-34f6-4158-927b-1bab5342622e
۱۴۴۸۵-۳۲,waived,2026-07-27T08:48:27.442080+00:00,2026-07-27T18:23:56.317541+00:00,575,0,waived,entry,,,a23a9891-b65a-46c9-94fd-5364e0b4165a
۱۸ب۶۷۴-۵۵,waived,2026-07-27T08:47:38.196587+00:00,2026-07-27T12:58:28.725405+00:00,250,200000,waived,entry,exit,,311966ec-db0d-406a-89e4-8a4cdd25308f
۴۹ج۳۳۸-۱۷,waived,2026-07-27T08:47:26.913185+00:00,2026-07-27T18:23:56.317541+00:00,576,0,waived,entry,,,5b64d5c0-ad88-486c-aea1-66f8b554f26a
۲۱ب۹۶۱-۱۷,flagged,2026-07-27T08:46:46.725093+00:00,,,0,,entry,,,77f8cf86-f025-4f40-a716-dfe98b08a8e8
۲۱ل۸۲۱-۱۷,waived,2026-07-27T08:44:25.537221+00:00,2026-07-27T18:23:56.317541+00:00,579,0,waived,entry,,,d5fca00b-d020-4976-8d36-690f4de7f112
۴۳م۹۴۴-۱۷,waived,2026-07-27T08:41:26.331135+00:00,2026-07-27T18:23:56.317541+00:00,582,0,waived,entry,,,a06f5ef5-2c5f-44bb-8ba8-299a783ef291
۵۸م۶۵۲-۹۷,waived,2026-07-27T08:39:49.976920+00:00,2026-07-27T18:23:56.317541+00:00,584,0,waived,entry,,,44971d97-4b38-4a1c-bef5-42ea21bab356
۸۴ه۳۷۳-۱۷,waived,2026-07-27T08:39:45.480260+00:00,2026-07-27T12:41:24.499614+00:00,241,192500,waived,entry,exit,,1f0035e2-9072-4b7a-b653-87aa23a9c457
۷۹ج۷۲۹-۱۷,waived,2026-07-27T08:39:00.158272+00:00,2026-07-27T18:23:56.317541+00:00,584,0,waived,entry,,,be87d61b-5a78-46d8-a209-78067865b047
۴۹ل۶۷۵-۱۷,waived,2026-07-27T08:37:19.337687+00:00,2026-07-27T09:30:33.014787+00:00,53,35833,waived,entry,exit,,fdaabf20-f810-4bdf-8a43-d928510be55c
۵۴ب۴۹۲-۱۷,waived,2026-07-27T08:35:38.613696+00:00,2026-07-27T12:18:55.418346+00:00,223,177500,waived,entry,exit,,370afdff-96d0-47f4-a414-052c3f1eba6a
۴۶س۵۵۴-۱۷,flagged,2026-07-27T08:35:04.952669+00:00,,,0,,entry,,,2d958613-7181-4f13-806b-96180b939e38
۹۳م۳۹۱-۱۷,waived,2026-07-27T08:33:03.970193+00:00,2026-07-27T09:24:44.809805+00:00,51,34166,waived,entry,exit,,8245fb82-357d-4387-a5fd-9e3250dd5ab8
۴۲م۶۴۵-۱۷,waived,2026-07-27T08:27:24.885982+00:00,2026-07-27T13:18:05.259235+00:00,290,233333,waived,entry,exit,,8deca690-a8f0-40db-83bc-d10435f4317e
۸۸۶۹۹-۱۷,waived,2026-07-27T08:12:11.697662+00:00,2026-07-27T18:23:56.317541+00:00,611,0,waived,entry,,,989a781d-335a-4ca2-baba-2fe18ef39a6b
۸۸د۶۹۹-۹۷,waived,2026-07-27T08:12:09.473044+00:00,2026-07-27T18:23:56.317541+00:00,611,0,waived,entry,,,13a01687-dccc-4e7b-9dd6-61168e587ae0
۶۸و۲۹۹-۱۲,waived,2026-07-27T08:10:42.127621+00:00,2026-07-27T18:23:56.317541+00:00,613,0,waived,entry,,,bac19f5f-74fd-4efe-8648-2f5adafb6ccf
۱۱۷۵۲-۱۷,waived,2026-07-27T08:10:24.210635+00:00,2026-07-27T08:29:01.014310+00:00,18,6666,waived,entry,exit,,f138424c-6602-4cd1-b2d2-7bfbfda881f2
۱۱۷۵۳-۱۷,waived,2026-07-27T08:10:17.499003+00:00,2026-07-27T08:28:58.724008+00:00,18,6666,waived,entry,exit,,8f6d1780-0aa6-4a5a-adac-f01de9614137
۴۷د۵۴۵-۳۷,waived,2026-07-27T08:09:34.896726+00:00,2026-07-27T08:46:40.496725+00:00,37,22500,waived,entry,exit,,b3bf5603-8612-4629-95c0-80ac2a7a8d8f
۴۲د۴۸۳-۱۷,waived,2026-07-27T08:08:12.095308+00:00,2026-07-27T10:05:10.648203+00:00,116,88333,waived,entry,exit,,5e3925d8-efa1-4032-8e4c-9ccb5b08e80a
۵۷ه۶۱۱-۱۷,waived,2026-07-27T08:07:18.265677+00:00,2026-07-27T09:43:19.160194+00:00,96,71666,waived,entry,exit,,32ebb6b5-ce56-4cec-8c84-af43f91fbb05
۵۸د۲۹۷-۲۷,waived,2026-07-27T08:06:15.549124+00:00,2026-07-27T18:23:56.317541+00:00,617,0,waived,entry,,,cdda83c1-baa2-43fc-b653-7c0b11bcc1a5
۷۸ص۸۴۹-۱۷,waived,2026-07-27T08:05:44.180686+00:00,2026-07-27T08:46:35.993115+00:00,40,25000,waived,entry,exit,,1db2357b-2536-4564-9c2d-5db762414aad
۳۹و۸۱۳-۱۷,waived,2026-07-27T08:04:30.256633+00:00,2026-07-27T09:45:58.179391+00:00,101,75833,waived,entry,exit,,149d06c9-1914-48da-9957-7991b3fb5d3c
۴۵ل۵۹۱-۱۷,flagged,2026-07-27T08:00:39.565767+00:00,,,0,,entry,,,7604b124-222e-43a9-9bb4-e97a7e007fa7
۵۵س۹۵۱-۱۷,waived,2026-07-27T08:00:12.737729+00:00,2026-07-27T11:24:58.643998+00:00,204,161666,waived,entry,exit,,2d21c465-17c2-4e09-a0fa-9685438e9594
۴۸د۷۹۲-۱۷,waived,2026-07-27T07:59:05.488117+00:00,2026-07-27T08:25:29.259453+00:00,26,13333,waived,entry,exit,,e540c5e9-dc6a-4bab-bc63-5f537c96ef32
۸۵ی۲۹۸-۱۷,waived,2026-07-27T07:58:45.296581+00:00,2026-07-27T09:32:00.481539+00:00,93,69166,waived,entry,exit,,f76dfead-5d1e-4c89-b06e-855580aa498f
۴۹ج۳۳۸-۱۷,flagged,2026-07-27T07:57:44.812025+00:00,,,0,,entry,,,eda115da-ced7-44f7-8736-ad67765b1508
۷۳ه۳۱۶-۱۷,waived,2026-07-27T07:55:21.449171+00:00,2026-07-27T18:23:56.317541+00:00,628,0,waived,entry,,,eea2b5a6-24e9-4132-bc19-e78ab6bb1ad1
۷۱ب۷۱۸-۱۷,waived,2026-07-27T07:54:41.162847+00:00,2026-07-27T11:28:31.982618+00:00,213,169166,waived,entry,exit,,0b5c2381-f21c-47e6-b5f6-c105fbb83344
۲۲ن۹۴۲-۱۵,waived,2026-07-27T07:49:11.876030+00:00,2026-07-27T09:42:33.789432+00:00,113,85833,waived,entry,exit,,b3b842a6-3521-4373-9998-8f6617b67ac7
۴۸د۸۹۴-۳۷,waived,2026-07-27T07:43:56.101073+00:00,2026-07-27T18:23:56.317541+00:00,640,0,waived,entry,,,73227999-8dfa-46dd-85a6-61428900012f
۶۸ی۱۵۹-۱۷,waived,2026-07-27T07:43:22.418494+00:00,2026-07-27T09:58:31.339568+00:00,135,104166,waived,entry,exit,,4b603736-60e9-49c5-a286-00f64cb154eb
۴۷س۵۲۴-۱۷,waived,2026-07-27T07:40:45.619852+00:00,2026-07-27T18:23:56.317541+00:00,643,0,waived,entry,,,05afbcaa-8432-4742-913a-50af2cfca162
۴۳ت۴۱۸-۱۷,waived,2026-07-27T07:37:50.898671+00:00,2026-07-27T07:55:02.232932+00:00,17,5833,waived,entry,exit,,2403860b-3e01-4862-9efd-21699ba824f7
۸۳ن۹۴۸-۱۷,waived,2026-07-27T07:36:50.492786+00:00,2026-07-27T07:59:13.176873+00:00,22,10000,waived,entry,exit,,127f82fe-df63-4168-8bc4-313e20f78719
۵۸د۲۹۷-۲۷,flagged,2026-07-27T07:36:32.508667+00:00,,,0,,entry,,,dbe776b9-640c-4f87-bf26-6b398676afdd
۳۷ص۶۲۴-۱۷,flagged,2026-07-27T07:35:25.033280+00:00,,,0,,entry,,,223a71c8-658c-4f69-aabc-c75808f75c0c
۱۸ه۵۷۱-۱۷,waived,2026-07-27T07:32:57.160395+00:00,2026-07-27T18:23:56.317541+00:00,650,0,waived,entry,,,dcd3365d-1472-40d1-ad2f-67eb146818f3
۸۵ج۴۸۶-۱۷,waived,2026-07-27T07:18:04.272896+00:00,2026-07-27T07:39:47.746108+00:00,21,9166,waived,entry,exit,,32b2e088-89e3-419f-95ba-ff93a009d741
۲۹ی۹۴۸-۱۷,waived,2026-07-27T07:16:43.906843+00:00,2026-07-27T18:23:56.317541+00:00,667,0,waived,entry,,,483fc639-71c6-4862-9e19-cadda7251ad1
۱۹د۲۵۹-۱۷,waived,2026-07-27T07:12:06.357052+00:00,2026-07-27T18:23:56.317541+00:00,671,0,waived,entry,,,04a4d7aa-1ca1-4ffa-ba75-64e43fd7a843
۹۴م۴۴۸-۱۷,waived,2026-07-27T07:11:01.724969+00:00,2026-07-27T07:16:06.566006+00:00,5,0,waived,entry,exit,,cf798612-26f9-4af7-9fea-9ef13be665de
۷۴ل۶۳۶-۱۷,waived,2026-07-27T07:10:10.241013+00:00,2026-07-27T18:23:56.317541+00:00,673,0,waived,entry,,,3ea8e549-29a6-412f-8bf5-e53b72bb93db
۹۵د۸۸۵-۱۷,waived,2026-07-27T07:07:20.468046+00:00,2026-07-27T07:47:55.511776+00:00,40,25000,waived,entry,exit,,f015d9bf-0701-4bba-a423-ee68b20aeb55
۴۹ل۶۷۵-۱۷,flagged,2026-07-27T07:06:28.964197+00:00,,,0,,entry,,,fd214a2a-c892-4ed8-ae9d-19af55b2b5c5
۴۷س۵۲۴-۱۷,flagged,2026-07-27T07:03:36.534860+00:00,,,0,,entry,,,8a8be9e8-e05d-45e3-adf0-5ff36f9cbfbe
۷۶ب۶۵۹-۳۷,waived,2026-07-27T07:01:42.271577+00:00,2026-07-27T18:23:56.317541+00:00,682,0,waived,entry,,,730ef768-2dc5-4cd2-ab83-4382d35d9392
۸۱ن۴۸۶-۱۷,waived,2026-07-27T06:56:55.524269+00:00,2026-07-27T07:09:35.112284+00:00,12,1666,waived,entry,exit,,e2827888-bcda-4d83-a0fe-05014cb3f634
۵۵د۶۹۳-۱۷,waived,2026-07-27T06:56:30.883202+00:00,2026-07-27T11:13:52.287252+00:00,257,205833,waived,entry,exit,,66ca0bf1-432f-4695-bc39-5b4c4883afd1
۶۳د۹۷۸-۱۷,waived,2026-07-27T06:53:56.595438+00:00,2026-07-27T09:20:35.540228+00:00,146,113333,waived,entry,exit,,dfd8451a-cd99-4442-885c-d20d7149c03e
۹۲ی۶۳۱-۱۷,waived,2026-07-27T06:50:41.705650+00:00,2026-07-27T09:37:46.459800+00:00,167,130833,waived,entry,exit,,4398b52a-3e02-4971-ae3f-069e7767b950
۹۱د۹۸۱-۱۷,waived,2026-07-27T06:49:43.485805+00:00,2026-07-27T06:58:55.612719+00:00,9,0,waived,entry,exit,,553ac322-6a9c-40f9-b0ee-bf49d09c39f0
۵۸م۶۵۲-۱۷,waived,2026-07-27T06:49:25.586667+00:00,2026-07-27T07:12:06.953680+00:00,22,10000,waived,entry,exit,,bc375723-a498-4eb0-8991-c2d79bd44111
۵۷د۳۸۳-۱۷,waived,2026-07-27T06:44:27.626378+00:00,2026-07-27T12:17:12.470296+00:00,332,268333,waived,entry,exit,,980a1131-c663-4794-a7f9-6e685f679f4e
۹۲م۷۷۴-۱۷,waived,2026-07-27T06:40:51.818869+00:00,2026-07-27T18:23:56.317541+00:00,703,0,waived,entry,,,bc7af853-04ff-4e1f-bdd5-9f44033e4e61
۹۳م۷۷۴-۱۷,waived,2026-07-27T06:40:49.526580+00:00,2026-07-27T18:23:56.317541+00:00,703,0,waived,entry,,,7f691980-f1dc-4b78-99c6-927f4c47d2e8
۹۶ی۷۲۵-۱۷,waived,2026-07-27T06:40:27.139653+00:00,2026-07-27T07:59:46.727394+00:00,79,57500,waived,entry,exit,,89af74f4-7d44-430c-92ee-a1907b7ce58e
۴۵ل۲۳۸-۱۷,waived,2026-07-27T06:40:15.944653+00:00,2026-07-27T06:45:55.505496+00:00,5,0,waived,entry,exit,,47b36e94-1807-46a3-a591-c221a90a10c3
۶۱ن۶۵۴-۱۷,waived,2026-07-27T06:39:51.278307+00:00,2026-07-27T07:02:28.959301+00:00,22,10000,waived,entry,exit,,b9b8c129-edba-43c5-bc0f-7ccad2255c13
۵۴ب۴۹۲-۱۷,flagged,2026-07-27T06:39:49.034484+00:00,,,0,,entry,,,c9b2979d-6556-4be9-a0b3-857198fbfbdb
۱۹د۲۵۹-۱۷,flagged,2026-07-27T06:38:30.641214+00:00,,,0,,entry,,,cecdd200-7cc4-4bc4-895f-f8bbab7dee79
۶۹د۱۸۷-۱۷,waived,2026-07-27T06:37:10.300886+00:00,2026-07-27T11:23:55.951879+00:00,286,230000,waived,entry,exit,,5863490d-7113-4dcd-bce9-c6c11dee8128
۴۲ص۷۸۸-۱۷,waived,2026-07-27T06:35:35.686544+00:00,2026-07-27T18:23:56.317541+00:00,708,0,waived,entry,,,c5c2dc48-31b5-45ed-8f66-2ab3c5a6e0b2
۷۵ن۴۵۸-۱۷,waived,2026-07-27T06:34:19.525650+00:00,2026-07-27T18:23:56.317541+00:00,709,0,waived,entry,,,c5c20754-2630-423d-845c-e7f8de437ce1
۸۹ب۷۱۵-۱۷,waived,2026-07-27T06:33:57.094766+00:00,2026-07-27T09:01:20.788215+00:00,147,114166,waived,entry,exit,,4a5c4ae4-c8e9-45fc-b324-bb7bb020a2b7
۷۴ل۴۱۴-۲۴,waived,2026-07-27T06:31:59.145915+00:00,2026-07-27T18:23:56.317541+00:00,711,0,waived,entry,,,43a0bdd2-8d21-45de-8649-c920aa269617
۷۹ل۴۱۴-۱۷,waived,2026-07-27T06:31:52.190401+00:00,2026-07-27T12:52:23.040759+00:00,380,308333,waived,entry,exit,,9312c037-012c-449a-98d4-8bd630c7aef7
۴۴و۴۷۹-۱۷,waived,2026-07-27T06:30:04.760755+00:00,2026-07-27T13:23:32.307587+00:00,413,335833,waived,entry,exit,,fb4a5495-db5f-43a6-8b24-3489bd9e7531
۲۸س۹۴۷-۲۷,waived,2026-07-27T06:28:55.237243+00:00,2026-07-27T06:34:48.557957+00:00,5,0,waived,entry,exit,,f3cf05a9-3283-4182-abef-e53ad0cee1db
۱۵۱۴۴-۴۴,waived,2026-07-27T06:28:28.364336+00:00,2026-07-27T18:23:56.317541+00:00,715,0,waived,entry,,,0dd42c63-85ba-4e79-9bba-f46d4c488cd1
۶۱ه۴۷۴-۱۷,waived,2026-07-27T06:25:49.321882+00:00,2026-07-27T10:33:19.036743+00:00,247,197500,waived,entry,exit,,3d9240aa-0b03-4fd5-9056-faf5f75e0604
